names,mu,mu_star,sigma,mu_star_conf,trajectories,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count,fu
Manufacture of machinery and equipment,1.0118143479424802e-05,1.0118143479424802e-05,6.075146196835065e-06,3.81046955988597e-06,10,200,49.53075814247131,210,0.531323178129965,0.0019043293979826793,0.0007171660708078323,1,_market_for_electricity__high_voltage___kilowatt_hour__US_MRO__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.008060927779711326,,0.005380701130221079,10,200,49.53075814247131,210,0.531323178129965,1.5171421295947252,1.012698363575798,1,_market_for_electricity__high_voltage___kilowatt_hour__US_MRO__None_
Construction of buildings,1.2098711467817268e-07,8.023543293086966e-07,1.0995122461618104e-06,4.4545108058141586e-07,10,200,49.53075814247131,210,0.531323178129965,0.00015101060189631621,8.38380667203748e-05,1,_market_for_electricity__high_voltage___kilowatt_hour__US_MRO__None_
Manufacture of electrical equipment,-3.8998890204422486e-07,3.8998890204422486e-07,3.601184996846997e-07,2.2990024910559623e-07,10,200,49.53075814247131,210,0.531323178129965,7.339956510401493e-05,4.326938077776859e-05,1,_market_for_electricity__high_voltage___kilowatt_hour__US_MRO__None_
Forestry and logging,,0.001304489344639276,,0.0012836989781786557,10,200,49.53075814247131,210,0.531323178129965,0.24551711619856897,0.24160417444929436,1,_market_for_electricity__high_voltage___kilowatt_hour__US_MRO__None_
Manufacture of other transport equipment,-1.6279352038751914e-05,1.6279352038751914e-05,1.7282156530867296e-05,8.944041177540642e-06,10,200,49.53075814247131,210,0.531323178129965,0.0030639265721567827,0.0016833523448045163,1,_market_for_electricity__high_voltage___kilowatt_hour__US_MRO__None_
Civil engineering,,0.000272391252878762,,0.00011455060839162197,10,209,39.68705153465271,210,1.0751785284535258,0.025334513819816856,0.010654101189723804,96,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
"Electricity, gas, steam and air conditioning supply",,1.0671527689712583,,0.18548443428791395,10,209,39.68705153465271,210,1.0751785284535258,99.25354168913591,17.251500972094743,24,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.031122463046592864,,0.0235038618262343,10,209,39.68705153465271,210,1.0751785284535258,2.8946321213610546,2.186042708650524,17,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Mining of metal ores,,0.00018984504218568226,,0.00015192077316677422,10,209,39.68705153465271,210,1.0751785284535258,0.017657071561756756,0.014129818364703416,11,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Manufacture of coke and refined petroleum products,,0.1337777831307988,,0.075799312657639,10,209,39.68705153465271,210,1.0751785284535258,12.44237859950728,7.049928049313292,11,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Land transport and transport via pipelines,,0.002793150857080555,,0.0016050020246956165,10,209,39.68705153465271,210,1.0751785284535258,0.25978484346204905,0.14927772292887564,10,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Manufacture of basic metals,,0.0055738188966038445,,0.0021655234749793544,10,209,39.68705153465271,210,1.0751785284535258,0.5184086874038399,0.20141059532635175,10,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
"Waste collection, treatment, and disposal activities",,0.011940351779829194,,0.01152022590916081,10,209,39.68705153465271,210,1.0751785284535258,1.1105459664455448,1.071470979403842,7,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Manufacture of chemicals and chemical products,,0.002206438071422793,,0.0007143013429490309,10,209,39.68705153465271,210,1.0751785284535258,0.20521597232753566,0.06643560339476276,4,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Specialized construction activities,,2.0162316878699625e-05,,5.345196717225793e-06,10,209,39.68705153465271,210,1.0751785284535258,0.001875252931966557,0.0004971450392442279,4,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
"Manufacture of motor vehicles, trailers, and semi-trailers",8.84885848562722e-06,8.84885848562722e-06,9.391939843947503e-06,5.918342022360274e-06,10,209,39.68705153465271,210,1.0751785284535258,0.0008230129463573741,0.0005504520287317189,3,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Water transport,-1.0519049815901904e-05,1.0519049815901904e-05,3.4437696134937793e-06,2.0516988823806767e-06,10,209,39.68705153465271,210,1.0751785284535258,0.0009783537838159672,0.00019082401927535895,3,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Manufacture of other non-metallic mineral products,,0.00023029483973980013,,0.0001446970244599596,10,209,39.68705153465271,210,1.0751785284535258,0.02141921863628014,0.013457953319443924,2,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Manufacture of machinery and equipment,1.8770425156475203e-05,1.8770425156475203e-05,1.2596545713594213e-05,6.905043565930135e-06,10,209,39.68705153465271,210,1.0751785284535258,0.0017457961315013879,0.0006422229781561903,1,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Other mining and quarrying,,1.1192600555157139e-05,,4.750387573189936e-06,10,209,39.68705153465271,210,1.0751785284535258,0.0010409992628160017,0.00044182314355018014,1,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Construction of buildings,,6.085839112288106e-06,,4.580126565095427e-06,10,209,39.68705153465271,210,1.0751785284535258,0.0005660305662020263,0.00042598754010491767,1,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Unknown,0.0032598189350309336,0.0032598189350309336,0.001445997671010519,0.0008561125910336463,10,209,39.68705153465271,210,1.0751785284535258,0.3031886192630416,0.07962515697416585,1,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Mining of coal and lignite,,0.00011169864871540813,,4.7680220531196106e-05,10,209,39.68705153465271,210,1.0751785284535258,0.01038884666680137,0.004434632879041638,1,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Manufacture of wood and products of wood and cork,7.052185979072867e-06,7.052185979072867e-06,2.7654000380340666e-06,1.6040211854400318e-06,10,209,39.68705153465271,210,1.0751785284535258,0.0006559083717209569,0.00014918649721801667,1,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Manufacture of fabricated metal products,5.849060326384992e-06,6.619310994110395e-06,6.505543206942045e-06,3.287711655468476e-06,10,209,39.68705153465271,210,1.0751785284535258,0.000615647617482766,0.0003057828600983438,1,_market_for_electricity__medium_voltage___kilowatt_hour__SA__None_
Manufacture of other transport equipment,,6.737529968110778e-05,,2.658018367599451e-05,10,229,46.37247085571289,240,0.0989033064556749,0.06812239357366996,0.026874919179680653,110,_market_for_iron_ore_concentrate___kilogram__GLO__None_
"Electricity, gas, steam and air conditioning supply",,0.011006654360960749,,0.005687383801861747,10,229,46.37247085571289,240,0.0989033064556749,11.1287021186633,5.750448600432423,26,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Manufacture of food products,,0.00010489738142937244,,3.606210307148625e-05,10,229,46.37247085571289,240,0.0989033064556749,0.10606054053044615,0.03646197924398823,21,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Mining of metal ores,,0.1411529112357518,,0.06651868816943504,10,229,46.37247085571289,240,0.0989033064556749,142.71809132995136,67.2562834886076,17,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Manufacture of coke and refined petroleum products,,0.009822959332421005,,0.0035397233394462487,10,229,46.37247085571289,240,0.0989033064556749,9.931881637165812,3.5789737131110297,9,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Land transport and transport via pipelines,,0.020686930216130554,,0.008660762078163764,10,229,46.37247085571289,240,0.0989033064556749,20.91631812673698,8.75679730894055,9,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Manufacture of chemicals and chemical products,,0.0017433606985877601,,0.000724995170558069,10,229,46.37247085571289,240,0.0989033064556749,1.7626920282681096,0.7330343105192213,7,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Manufacture of other non-metallic mineral products,,0.0001557146052570138,,4.6079339833507475e-05,10,229,46.37247085571289,240,0.0989033064556749,0.1574412533182597,0.04659029256434281,4,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Manufacture of basic metals,,0.0015974155125811908,,0.0006808255200432405,10,229,46.37247085571289,240,0.0989033064556749,1.6151285228235501,0.6883748829452566,3,_market_for_iron_ore_concentrate___kilogram__GLO__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.0036687932096583623,,0.001497866108780962,10,229,46.37247085571289,240,0.0989033064556749,3.709474780100088,1.5144752612009535,3,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Civil engineering,,0.001453630704917434,,0.0005335666416039353,10,229,46.37247085571289,240,0.0989033064556749,1.4697493511694695,0.5394831181332261,3,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Extraction of crude petroleum and natural gas,,1.589142845107791e-05,,1.0421261993954195e-05,10,229,46.37247085571289,240,0.0989033064556749,0.016067641235229996,0.010536818603354429,3,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Water transport,-0.0022024368698540303,0.0022024368698540303,0.0002737963245763779,0.00016459851441983058,10,229,46.37247085571289,240,0.0989033064556749,2.2268586852969245,0.16642367208784678,2,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Manufacture of fabricated metal products,,8.211365773133223e-05,,3.4872801036214675e-05,10,229,46.37247085571289,240,0.0989033064556749,0.08302417853758284,0.03525948958222492,2,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Unknown,0.00012759893588313724,0.00012759893588313724,8.920509301310922e-05,5.3677629289611585e-05,10,229,46.37247085571289,240,0.0989033064556749,0.12901382214185403,0.05427283597810562,2,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Manufacture of machinery and equipment,3.4734569472047104e-05,3.488017513444651e-05,4.718421329547918e-05,2.6645386851638464e-05,10,229,46.37247085571289,240,0.0989033064556749,0.03526694544846043,0.026940845363526873,1,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Construction of buildings,,1.4621326206624985e-05,,6.655166076611903e-06,10,229,46.37247085571289,240,0.0989033064556749,0.014783455407709516,0.006728962170334034,1,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Wholesale and retail trade and repair of motor vehicles and motorcycles,,8.029435238394757e-05,,1.831286211060454e-05,10,229,46.37247085571289,240,0.0989033064556749,0.08118469974503104,0.01851592506546962,1,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Mining of coal and lignite,,0.001968527554617417,,0.0015143566984973894,10,229,46.37247085571289,240,0.0989033064556749,1.9903556566125968,1.5311487075268537,1,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Specialized construction activities,-3.59857817155973e-11,2.401098091187048e-10,5.636429281960574e-10,2.930323533936006e-10,10,229,46.37247085571289,240,0.0989033064556749,2.427722770080633e-07,2.9628165517896787e-07,1,_market_for_iron_ore_concentrate___kilogram__GLO__None_
"Waste collection, treatment, and disposal activities",,8.950464960009382e-05,,3.1791714193906707e-05,10,229,46.37247085571289,240,0.0989033064556749,0.09049712573583854,0.03214423797666934,1,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Manufacture of electrical equipment,-2.067127486476972e-06,2.067127486476972e-06,2.8546183653934305e-06,1.5806037346538776e-06,10,229,46.37247085571289,240,0.0989033064556749,0.0020900489180342907,0.0015981303267775485,1,_market_for_iron_ore_concentrate___kilogram__GLO__None_
"Crop and animal production, hunting and related service activities",,6.399967904691244e-05,,2.8307161102862677e-05,10,229,46.37247085571289,240,0.0989033064556749,0.06470934222567667,0.028621046269619897,1,_market_for_iron_ore_concentrate___kilogram__GLO__None_
Manufacture of chemicals and chemical products,,0.7934897066971971,,0.3008732181502034,10,202,47.279531955718994,200,33.72036584538132,2.3531467906831187,0.8922596496426031,110,_market_for_electronics__for_control_units___kilogram__GLO__None_
"Electricity, gas, steam and air conditioning supply",,8.333362654157067,,1.8996402193202002,10,202,47.279531955718994,200,33.72036584538132,24.713144253440795,5.633510110864926,21,_market_for_electronics__for_control_units___kilogram__GLO__None_
Mining of metal ores,,2.8640700530126564,,1.7451664408939764,10,202,47.279531955718994,200,33.72036584538132,8.493591279956258,5.175407790342855,19,_market_for_electronics__for_control_units___kilogram__GLO__None_
Manufacture of coke and refined petroleum products,,0.6533343056966358,,0.18149125361312066,10,202,47.279531955718994,200,33.72036584538132,1.9375065759736498,0.5382244500113557,8,_market_for_electronics__for_control_units___kilogram__GLO__None_
Land transport and transport via pipelines,,0.15205000992651163,,0.08153442417768987,10,202,47.279531955718994,200,33.72036584538132,0.4509144729440648,0.24179578760073756,7,_market_for_electronics__for_control_units___kilogram__GLO__None_
"Waste collection, treatment, and disposal activities",,0.04194552651090744,,0.019347669738725,10,202,47.279531955718994,200,33.72036584538132,0.12439226402003202,0.057376808506290414,6,_market_for_electronics__for_control_units___kilogram__GLO__None_
Manufacture of basic metals,,0.9599376027191144,,0.43030448749690986,10,202,47.279531955718994,200,33.72036584538132,2.8467591577171367,1.276096734744794,6,_market_for_electronics__for_control_units___kilogram__GLO__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.1998888484718636,,0.12213242495132615,10,202,47.279531955718994,200,33.72036584538132,0.592783747923786,0.3621918739296674,5,_market_for_electronics__for_control_units___kilogram__GLO__None_
Manufacture of other non-metallic mineral products,,0.053103059396352945,,0.01482377107627845,10,202,47.279531955718994,200,33.72036584538132,0.15748067396376267,0.0439608844822449,4,_market_for_electronics__for_control_units___kilogram__GLO__None_
